182,561a6fc5e7b4,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1671,cycle
182,561a6fc5e7b4,wrCache,L1: New data written to cache,0,ffffffff,cycle
182,561a6fc5e7b4,wrCache,L1: New data written to cache,a,ffffffff,cycle
182,561a6fc5e7b4,hitActn,L1: request is a hit,0,fffffffe,cycle
182,561a6fc5e7b4,hitActn,L1: request is a hit,0,1671,cycle
183,561a6fc5e7b8,add2q_l,L1: The message is added to the processing queue from the core,0,1672,cycle
183,561a6fc5e7b8,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1672,cycle
183,561a6fc5e7b8,wrCache,L1: New data written to cache,0,ffffffff,cycle
183,561a6fc5e7b8,wrCache,L1: New data written to cache,a,ffffffff,cycle
183,561a6fc5e7b8,hitActn,L1: request is a hit,0,fffffffe,cycle
183,561a6fc5e7b8,hitActn,L1: request is a hit,0,1672,cycle
184,561a6fc5e7bc,add2q_l,L1: The message is added to the processing queue from the core,0,1673,cycle
184,561a6fc5e7bc,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1673,cycle
184,561a6fc5e7bc,wrCache,L1: New data written to cache,0,ffffffff,cycle
184,561a6fc5e7bc,wrCache,L1: New data written to cache,a,ffffffff,cycle
184,561a6fc5e7bc,hitActn,L1: request is a hit,0,fffffffe,cycle
184,561a6fc5e7bc,hitActn,L1: request is a hit,0,1673,cycle
185,561a6fc5e7c0,add2q_l,L1: The message is added to the processing queue from the core,0,1674,cycle
185,561a6fc5e7c0,Miss?  ,L1: Was the request a miss?,0,1,boolean
185,561a6fc5e7c0,MSIredy,L1: Protocol determines message is now ready to be processed,0,1674,cycle
185,561a6fc5e7c0,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1674,cycle
185,561a6fc5e7c0,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,0,1674,cycle
185,561a6fc5e7c0,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,0,1675,cycle
186,561a6fc5e7c4,add2q_l,L1: The message is added to the processing queue from the core,0,1675,cycle
185,561a6fc5e7c0,add2q_u,L1 receives message from the bus,0,1676,cycle
188,561a6fc5e7c8,add2q_l,L1: The message is added to the processing queue from the core,0,1676,cycle
185,561a6fc5e7c0,add2q_l,L1: The message is added to the processing queue from the core,a,1676,cycle
185,561a6fc5e7c0,Miss?  ,L1: Was the request a miss?,a,1,boolean
185,561a6fc5e7c0,LLCredy,,a,1676,cycle
185,561a6fc5e7c0,msgProc,L1: message is taken from the L1's processing queue to be processed,a,1676,cycle
185,561a6fc5e7c0,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,a,1676,cycle
189,561a6fc5e7cc,add2q_l,L1: The message is added to the processing queue from the core,0,1677,cycle
18b,561a6fc5e7d0,add2q_l,L1: The message is added to the processing queue from the core,0,1678,cycle
18c,561a6fc5e7d4,add2q_l,L1: The message is added to the processing queue from the core,0,1679,cycle
18d,561a6fc5e7d8,add2q_l,L1: The message is added to the processing queue from the core,0,167a,cycle
18e,561a6fc5e7dc,add2q_l,L1: The message is added to the processing queue from the core,0,167b,cycle
185,561a6fc5e7c0,add2q_u,L1 receives message from the bus,a,1777,cycle
185,561a6fc5e7c0,respond,L1 responds to core,a,1777,cycle
185,561a6fc5e7c0,updaDat,L1 attempts to update its data array,a,1777,cycle
185,561a6fc5e7c0,wrCache,L1: New data written to cache,a,1777,cycle
185,561a6fc5e7c0,respond,L1 responds to core,a,1778,cycle
185,561a6fc5e7c0,add2q_u,L1 receives message from the bus,0,177c,cycle
185,561a6fc5e7c0,respond,L1 responds to core,0,177c,cycle
185,561a6fc5e7c0,updaDat,L1 attempts to update its data array,0,177c,cycle
185,561a6fc5e7c0,wrCache,L1: New data written to cache,0,177c,cycle
186,561a6fc5e7c4,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
186,561a6fc5e7c4,wrCache,L1: New data written to cache,0,ffffffff,cycle
186,561a6fc5e7c4,wrCache,L1: New data written to cache,a,ffffffff,cycle
186,561a6fc5e7c4,hitActn,L1: request is a hit,0,fffffffe,cycle
186,561a6fc5e7c4,hitActn,L1: request is a hit,0,177c,cycle
188,561a6fc5e7c8,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
188,561a6fc5e7c8,wrCache,L1: New data written to cache,0,ffffffff,cycle
188,561a6fc5e7c8,wrCache,L1: New data written to cache,a,ffffffff,cycle
188,561a6fc5e7c8,hitActn,L1: request is a hit,0,fffffffe,cycle
188,561a6fc5e7c8,hitActn,L1: request is a hit,0,177c,cycle
189,561a6fc5e7cc,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
189,561a6fc5e7cc,wrCache,L1: New data written to cache,0,ffffffff,cycle
189,561a6fc5e7cc,wrCache,L1: New data written to cache,a,ffffffff,cycle
189,561a6fc5e7cc,hitActn,L1: request is a hit,0,fffffffe,cycle
189,561a6fc5e7cc,hitActn,L1: request is a hit,0,177c,cycle
18b,561a6fc5e7d0,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
18b,561a6fc5e7d0,wrCache,L1: New data written to cache,0,ffffffff,cycle
18b,561a6fc5e7d0,wrCache,L1: New data written to cache,a,ffffffff,cycle
18b,561a6fc5e7d0,hitActn,L1: request is a hit,0,fffffffe,cycle
18b,561a6fc5e7d0,hitActn,L1: request is a hit,0,177c,cycle
18c,561a6fc5e7d4,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
18c,561a6fc5e7d4,wrCache,L1: New data written to cache,0,ffffffff,cycle
18c,561a6fc5e7d4,wrCache,L1: New data written to cache,a,ffffffff,cycle
18c,561a6fc5e7d4,hitActn,L1: request is a hit,0,fffffffe,cycle
18c,561a6fc5e7d4,hitActn,L1: request is a hit,0,177c,cycle
18d,561a6fc5e7d8,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
18d,561a6fc5e7d8,wrCache,L1: New data written to cache,0,ffffffff,cycle
18d,561a6fc5e7d8,wrCache,L1: New data written to cache,a,ffffffff,cycle
18d,561a6fc5e7d8,hitActn,L1: request is a hit,0,fffffffe,cycle
18d,561a6fc5e7d8,hitActn,L1: request is a hit,0,177c,cycle
18e,561a6fc5e7dc,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177c,cycle
18e,561a6fc5e7dc,wrCache,L1: New data written to cache,0,ffffffff,cycle
18e,561a6fc5e7dc,wrCache,L1: New data written to cache,a,ffffffff,cycle
18e,561a6fc5e7dc,hitActn,L1: request is a hit,0,fffffffe,cycle
18e,561a6fc5e7dc,hitActn,L1: request is a hit,0,177c,cycle
18f,561a6fc5e7e0,add2q_l,L1: The message is added to the processing queue from the core,0,177e,cycle
18f,561a6fc5e7e0,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177e,cycle
18f,561a6fc5e7e0,wrCache,L1: New data written to cache,0,ffffffff,cycle
18f,561a6fc5e7e0,wrCache,L1: New data written to cache,a,ffffffff,cycle
18f,561a6fc5e7e0,hitActn,L1: request is a hit,0,fffffffe,cycle
18f,561a6fc5e7e0,hitActn,L1: request is a hit,0,177e,cycle
190,561a6fc5e7e4,add2q_l,L1: The message is added to the processing queue from the core,0,177f,cycle
190,561a6fc5e7e4,msgProc,L1: message is taken from the L1's processing queue to be processed,0,177f,cycle
190,561a6fc5e7e4,wrCache,L1: New data written to cache,0,ffffffff,cycle
190,561a6fc5e7e4,wrCache,L1: New data written to cache,a,ffffffff,cycle
190,561a6fc5e7e4,hitActn,L1: request is a hit,0,fffffffe,cycle
190,561a6fc5e7e4,hitActn,L1: request is a hit,0,177f,cycle
191,561a6fc5e7e8,add2q_l,L1: The message is added to the processing queue from the core,0,1780,cycle
191,561a6fc5e7e8,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1780,cycle
191,561a6fc5e7e8,wrCache,L1: New data written to cache,0,ffffffff,cycle
191,561a6fc5e7e8,wrCache,L1: New data written to cache,a,ffffffff,cycle
191,561a6fc5e7e8,hitActn,L1: request is a hit,0,fffffffe,cycle
191,561a6fc5e7e8,hitActn,L1: request is a hit,0,1780,cycle
192,561a6fc5e7ec,add2q_l,L1: The message is added to the processing queue from the core,0,1781,cycle
192,561a6fc5e7ec,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1781,cycle
192,561a6fc5e7ec,wrCache,L1: New data written to cache,0,ffffffff,cycle
192,561a6fc5e7ec,wrCache,L1: New data written to cache,a,ffffffff,cycle
192,561a6fc5e7ec,hitActn,L1: request is a hit,0,fffffffe,cycle
192,561a6fc5e7ec,hitActn,L1: request is a hit,0,1781,cycle
193,561a6fc5e7f0,add2q_l,L1: The message is added to the processing queue from the core,0,1782,cycle
193,561a6fc5e7f0,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1782,cycle
193,561a6fc5e7f0,wrCache,L1: New data written to cache,0,ffffffff,cycle
193,561a6fc5e7f0,wrCache,L1: New data written to cache,a,ffffffff,cycle
193,561a6fc5e7f0,hitActn,L1: request is a hit,0,fffffffe,cycle
193,561a6fc5e7f0,hitActn,L1: request is a hit,0,1782,cycle
194,561a6fc5e7f4,add2q_l,L1: The message is added to the processing queue from the core,0,1783,cycle
194,561a6fc5e7f4,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1783,cycle
194,561a6fc5e7f4,wrCache,L1: New data written to cache,0,ffffffff,cycle
194,561a6fc5e7f4,wrCache,L1: New data written to cache,a,ffffffff,cycle
194,561a6fc5e7f4,hitActn,L1: request is a hit,0,fffffffe,cycle
194,561a6fc5e7f4,hitActn,L1: request is a hit,0,1783,cycle
195,561a6fc5e7f8,add2q_l,L1: The message is added to the processing queue from the core,0,1784,cycle
195,561a6fc5e7f8,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1784,cycle
195,561a6fc5e7f8,wrCache,L1: New data written to cache,0,ffffffff,cycle
195,561a6fc5e7f8,wrCache,L1: New data written to cache,a,ffffffff,cycle
195,561a6fc5e7f8,hitActn,L1: request is a hit,0,fffffffe,cycle
195,561a6fc5e7f8,hitActn,L1: request is a hit,0,1784,cycle
196,561a6fc5e7fc,add2q_l,L1: The message is added to the processing queue from the core,0,1785,cycle
196,561a6fc5e7fc,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1785,cycle
196,561a6fc5e7fc,wrCache,L1: New data written to cache,0,ffffffff,cycle
196,561a6fc5e7fc,wrCache,L1: New data written to cache,a,ffffffff,cycle
196,561a6fc5e7fc,hitActn,L1: request is a hit,0,fffffffe,cycle
196,561a6fc5e7fc,hitActn,L1: request is a hit,0,1785,cycle
197,561a6fc5e800,add2q_l,L1: The message is added to the processing queue from the core,0,1786,cycle
197,561a6fc5e800,Miss?  ,L1: Was the request a miss?,0,1,boolean
197,561a6fc5e800,MSIredy,L1: Protocol determines message is now ready to be processed,0,1786,cycle
197,561a6fc5e800,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1786,cycle
197,561a6fc5e800,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,0,1786,cycle
197,561a6fc5e800,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,0,1787,cycle
198,561a6fc5e804,add2q_l,L1: The message is added to the processing queue from the core,0,1787,cycle
197,561a6fc5e800,add2q_u,L1 receives message from the bus,0,1788,cycle
19a,561a6fc5e808,add2q_l,L1: The message is added to the processing queue from the core,0,1788,cycle
197,561a6fc5e800,add2q_l,L1: The message is added to the processing queue from the core,a,1788,cycle
197,561a6fc5e800,Miss?  ,L1: Was the request a miss?,a,1,boolean
197,561a6fc5e800,LLCredy,,a,1788,cycle
197,561a6fc5e800,msgProc,L1: message is taken from the L1's processing queue to be processed,a,1788,cycle
197,561a6fc5e800,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,a,1788,cycle
19b,561a6fc5e80c,add2q_l,L1: The message is added to the processing queue from the core,0,1789,cycle
19d,561a6fc5e810,add2q_l,L1: The message is added to the processing queue from the core,0,178a,cycle
19e,561a6fc5e814,add2q_l,L1: The message is added to the processing queue from the core,0,178b,cycle
19f,561a6fc5e818,add2q_l,L1: The message is added to the processing queue from the core,0,178c,cycle
1a0,561a6fc5e81c,add2q_l,L1: The message is added to the processing queue from the core,0,178d,cycle
197,561a6fc5e800,add2q_u,L1 receives message from the bus,a,1889,cycle
197,561a6fc5e800,respond,L1 responds to core,a,1889,cycle
197,561a6fc5e800,updaDat,L1 attempts to update its data array,a,1889,cycle
197,561a6fc5e800,wrCache,L1: New data written to cache,a,1889,cycle
197,561a6fc5e800,respond,L1 responds to core,a,188a,cycle
197,561a6fc5e800,add2q_u,L1 receives message from the bus,0,188e,cycle
197,561a6fc5e800,respond,L1 responds to core,0,188e,cycle
197,561a6fc5e800,updaDat,L1 attempts to update its data array,0,188e,cycle
197,561a6fc5e800,wrCache,L1: New data written to cache,0,188e,cycle
198,561a6fc5e804,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
198,561a6fc5e804,wrCache,L1: New data written to cache,0,ffffffff,cycle
198,561a6fc5e804,wrCache,L1: New data written to cache,a,ffffffff,cycle
198,561a6fc5e804,hitActn,L1: request is a hit,0,fffffffe,cycle
198,561a6fc5e804,hitActn,L1: request is a hit,0,188e,cycle
19a,561a6fc5e808,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
19a,561a6fc5e808,wrCache,L1: New data written to cache,0,ffffffff,cycle
19a,561a6fc5e808,wrCache,L1: New data written to cache,a,ffffffff,cycle
19a,561a6fc5e808,hitActn,L1: request is a hit,0,fffffffe,cycle
19a,561a6fc5e808,hitActn,L1: request is a hit,0,188e,cycle
19b,561a6fc5e80c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
19b,561a6fc5e80c,wrCache,L1: New data written to cache,0,ffffffff,cycle
19b,561a6fc5e80c,wrCache,L1: New data written to cache,a,ffffffff,cycle
19b,561a6fc5e80c,hitActn,L1: request is a hit,0,fffffffe,cycle
19b,561a6fc5e80c,hitActn,L1: request is a hit,0,188e,cycle
19d,561a6fc5e810,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
19d,561a6fc5e810,wrCache,L1: New data written to cache,0,ffffffff,cycle
19d,561a6fc5e810,wrCache,L1: New data written to cache,a,ffffffff,cycle
19d,561a6fc5e810,hitActn,L1: request is a hit,0,fffffffe,cycle
19d,561a6fc5e810,hitActn,L1: request is a hit,0,188e,cycle
19e,561a6fc5e814,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
19e,561a6fc5e814,wrCache,L1: New data written to cache,0,ffffffff,cycle
19e,561a6fc5e814,wrCache,L1: New data written to cache,a,ffffffff,cycle
19e,561a6fc5e814,hitActn,L1: request is a hit,0,fffffffe,cycle
19e,561a6fc5e814,hitActn,L1: request is a hit,0,188e,cycle
19f,561a6fc5e818,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
19f,561a6fc5e818,wrCache,L1: New data written to cache,0,ffffffff,cycle
19f,561a6fc5e818,wrCache,L1: New data written to cache,a,ffffffff,cycle
19f,561a6fc5e818,hitActn,L1: request is a hit,0,fffffffe,cycle
19f,561a6fc5e818,hitActn,L1: request is a hit,0,188e,cycle
1a0,561a6fc5e81c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,188e,cycle
1a0,561a6fc5e81c,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a0,561a6fc5e81c,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a0,561a6fc5e81c,hitActn,L1: request is a hit,0,fffffffe,cycle
1a0,561a6fc5e81c,hitActn,L1: request is a hit,0,188e,cycle
1a1,561a6fc5e820,add2q_l,L1: The message is added to the processing queue from the core,0,1890,cycle
1a1,561a6fc5e820,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1890,cycle
1a1,561a6fc5e820,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a1,561a6fc5e820,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a1,561a6fc5e820,hitActn,L1: request is a hit,0,fffffffe,cycle
1a1,561a6fc5e820,hitActn,L1: request is a hit,0,1890,cycle
1a2,561a6fc5e824,add2q_l,L1: The message is added to the processing queue from the core,0,1891,cycle
1a2,561a6fc5e824,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1891,cycle
1a2,561a6fc5e824,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a2,561a6fc5e824,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a2,561a6fc5e824,hitActn,L1: request is a hit,0,fffffffe,cycle
1a2,561a6fc5e824,hitActn,L1: request is a hit,0,1891,cycle
1a3,561a6fc5e828,add2q_l,L1: The message is added to the processing queue from the core,0,1892,cycle
1a3,561a6fc5e828,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1892,cycle
1a3,561a6fc5e828,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a3,561a6fc5e828,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a3,561a6fc5e828,hitActn,L1: request is a hit,0,fffffffe,cycle
1a3,561a6fc5e828,hitActn,L1: request is a hit,0,1892,cycle
1a4,561a6fc5e82c,add2q_l,L1: The message is added to the processing queue from the core,0,1893,cycle
1a4,561a6fc5e82c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1893,cycle
1a4,561a6fc5e82c,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a4,561a6fc5e82c,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a4,561a6fc5e82c,hitActn,L1: request is a hit,0,fffffffe,cycle
1a4,561a6fc5e82c,hitActn,L1: request is a hit,0,1893,cycle
1a5,561a6fc5e830,add2q_l,L1: The message is added to the processing queue from the core,0,1894,cycle
1a5,561a6fc5e830,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1894,cycle
1a5,561a6fc5e830,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a5,561a6fc5e830,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a5,561a6fc5e830,hitActn,L1: request is a hit,0,fffffffe,cycle
1a5,561a6fc5e830,hitActn,L1: request is a hit,0,1894,cycle
1a6,561a6fc5e834,add2q_l,L1: The message is added to the processing queue from the core,0,1895,cycle
1a6,561a6fc5e834,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1895,cycle
1a6,561a6fc5e834,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a6,561a6fc5e834,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a6,561a6fc5e834,hitActn,L1: request is a hit,0,fffffffe,cycle
1a6,561a6fc5e834,hitActn,L1: request is a hit,0,1895,cycle
1a7,561a6fc5e838,add2q_l,L1: The message is added to the processing queue from the core,0,1896,cycle
1a7,561a6fc5e838,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1896,cycle
1a7,561a6fc5e838,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a7,561a6fc5e838,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a7,561a6fc5e838,hitActn,L1: request is a hit,0,fffffffe,cycle
1a7,561a6fc5e838,hitActn,L1: request is a hit,0,1896,cycle
1a8,561a6fc5e83c,add2q_l,L1: The message is added to the processing queue from the core,0,1897,cycle
1a8,561a6fc5e83c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1897,cycle
1a8,561a6fc5e83c,wrCache,L1: New data written to cache,0,ffffffff,cycle
1a8,561a6fc5e83c,wrCache,L1: New data written to cache,a,ffffffff,cycle
1a8,561a6fc5e83c,hitActn,L1: request is a hit,0,fffffffe,cycle
1a8,561a6fc5e83c,hitActn,L1: request is a hit,0,1897,cycle
1a9,561a6fc5e840,add2q_l,L1: The message is added to the processing queue from the core,0,1898,cycle
1a9,561a6fc5e840,Miss?  ,L1: Was the request a miss?,0,1,boolean
1a9,561a6fc5e840,MSIredy,L1: Protocol determines message is now ready to be processed,0,1898,cycle
1a9,561a6fc5e840,msgProc,L1: message is taken from the L1's processing queue to be processed,0,1898,cycle
1a9,561a6fc5e840,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,0,1898,cycle
1a9,561a6fc5e840,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,0,1899,cycle
1aa,561a6fc5e844,add2q_l,L1: The message is added to the processing queue from the core,0,1899,cycle
1a9,561a6fc5e840,add2q_u,L1 receives message from the bus,0,189a,cycle
1ac,561a6fc5e848,add2q_l,L1: The message is added to the processing queue from the core,0,189a,cycle
1a9,561a6fc5e840,add2q_l,L1: The message is added to the processing queue from the core,a,189a,cycle
1a9,561a6fc5e840,Miss?  ,L1: Was the request a miss?,a,1,boolean
1a9,561a6fc5e840,LLCredy,,a,189a,cycle
1a9,561a6fc5e840,msgProc,L1: message is taken from the L1's processing queue to be processed,a,189a,cycle
1a9,561a6fc5e840,add_req,L1: the core's controller processes the message -> miss -> sends req to LLC,a,189a,cycle
1ad,561a6fc5e84c,add2q_l,L1: The message is added to the processing queue from the core,0,189b,cycle
1af,561a6fc5e850,add2q_l,L1: The message is added to the processing queue from the core,0,189c,cycle
1b0,561a6fc5e854,add2q_l,L1: The message is added to the processing queue from the core,0,189d,cycle
1b1,561a6fc5e858,add2q_l,L1: The message is added to the processing queue from the core,0,189e,cycle
1b2,561a6fc5e85c,add2q_l,L1: The message is added to the processing queue from the core,0,189f,cycle
1a9,561a6fc5e840,add2q_u,L1 receives message from the bus,a,199b,cycle
1a9,561a6fc5e840,respond,L1 responds to core,a,199b,cycle
1a9,561a6fc5e840,updaDat,L1 attempts to update its data array,a,199b,cycle
1a9,561a6fc5e840,wrCache,L1: New data written to cache,a,199b,cycle
1a9,561a6fc5e840,respond,L1 responds to core,a,199c,cycle
1a9,561a6fc5e840,add2q_u,L1 receives message from the bus,0,19a0,cycle
1a9,561a6fc5e840,respond,L1 responds to core,0,19a0,cycle
1a9,561a6fc5e840,updaDat,L1 attempts to update its data array,0,19a0,cycle
1a9,561a6fc5e840,wrCache,L1: New data written to cache,0,19a0,cycle
1aa,561a6fc5e844,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1aa,561a6fc5e844,wrCache,L1: New data written to cache,0,ffffffff,cycle
1aa,561a6fc5e844,wrCache,L1: New data written to cache,a,ffffffff,cycle
1aa,561a6fc5e844,hitActn,L1: request is a hit,0,fffffffe,cycle
1aa,561a6fc5e844,hitActn,L1: request is a hit,0,19a0,cycle
1ac,561a6fc5e848,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1ac,561a6fc5e848,wrCache,L1: New data written to cache,0,ffffffff,cycle
1ac,561a6fc5e848,wrCache,L1: New data written to cache,a,ffffffff,cycle
1ac,561a6fc5e848,hitActn,L1: request is a hit,0,fffffffe,cycle
1ac,561a6fc5e848,hitActn,L1: request is a hit,0,19a0,cycle
1ad,561a6fc5e84c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1ad,561a6fc5e84c,wrCache,L1: New data written to cache,0,ffffffff,cycle
1ad,561a6fc5e84c,wrCache,L1: New data written to cache,a,ffffffff,cycle
1ad,561a6fc5e84c,hitActn,L1: request is a hit,0,fffffffe,cycle
1ad,561a6fc5e84c,hitActn,L1: request is a hit,0,19a0,cycle
1af,561a6fc5e850,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1af,561a6fc5e850,wrCache,L1: New data written to cache,0,ffffffff,cycle
1af,561a6fc5e850,wrCache,L1: New data written to cache,a,ffffffff,cycle
1af,561a6fc5e850,hitActn,L1: request is a hit,0,fffffffe,cycle
1af,561a6fc5e850,hitActn,L1: request is a hit,0,19a0,cycle
1b0,561a6fc5e854,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1b0,561a6fc5e854,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b0,561a6fc5e854,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b0,561a6fc5e854,hitActn,L1: request is a hit,0,fffffffe,cycle
1b0,561a6fc5e854,hitActn,L1: request is a hit,0,19a0,cycle
1b1,561a6fc5e858,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1b1,561a6fc5e858,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b1,561a6fc5e858,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b1,561a6fc5e858,hitActn,L1: request is a hit,0,fffffffe,cycle
1b1,561a6fc5e858,hitActn,L1: request is a hit,0,19a0,cycle
1b2,561a6fc5e85c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a0,cycle
1b2,561a6fc5e85c,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b2,561a6fc5e85c,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b2,561a6fc5e85c,hitActn,L1: request is a hit,0,fffffffe,cycle
1b2,561a6fc5e85c,hitActn,L1: request is a hit,0,19a0,cycle
1b3,561a6fc5e860,add2q_l,L1: The message is added to the processing queue from the core,0,19a2,cycle
1b3,561a6fc5e860,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a2,cycle
1b3,561a6fc5e860,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b3,561a6fc5e860,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b3,561a6fc5e860,hitActn,L1: request is a hit,0,fffffffe,cycle
1b3,561a6fc5e860,hitActn,L1: request is a hit,0,19a2,cycle
1b4,561a6fc5e864,add2q_l,L1: The message is added to the processing queue from the core,0,19a3,cycle
1b4,561a6fc5e864,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a3,cycle
1b4,561a6fc5e864,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b4,561a6fc5e864,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b4,561a6fc5e864,hitActn,L1: request is a hit,0,fffffffe,cycle
1b4,561a6fc5e864,hitActn,L1: request is a hit,0,19a3,cycle
1b5,561a6fc5e868,add2q_l,L1: The message is added to the processing queue from the core,0,19a4,cycle
1b5,561a6fc5e868,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a4,cycle
1b5,561a6fc5e868,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b5,561a6fc5e868,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b5,561a6fc5e868,hitActn,L1: request is a hit,0,fffffffe,cycle
1b5,561a6fc5e868,hitActn,L1: request is a hit,0,19a4,cycle
1b6,561a6fc5e86c,add2q_l,L1: The message is added to the processing queue from the core,0,19a5,cycle
1b6,561a6fc5e86c,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a5,cycle
1b6,561a6fc5e86c,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b6,561a6fc5e86c,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b6,561a6fc5e86c,hitActn,L1: request is a hit,0,fffffffe,cycle
1b6,561a6fc5e86c,hitActn,L1: request is a hit,0,19a5,cycle
1b7,561a6fc5e870,add2q_l,L1: The message is added to the processing queue from the core,0,19a6,cycle
1b7,561a6fc5e870,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a6,cycle
1b7,561a6fc5e870,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b7,561a6fc5e870,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b7,561a6fc5e870,hitActn,L1: request is a hit,0,fffffffe,cycle
1b7,561a6fc5e870,hitActn,L1: request is a hit,0,19a6,cycle
1b8,561a6fc5e874,add2q_l,L1: The message is added to the processing queue from the core,0,19a7,cycle
1b8,561a6fc5e874,msgProc,L1: message is taken from the L1's processing queue to be processed,0,19a7,cycle
1b8,561a6fc5e874,wrCache,L1: New data written to cache,0,ffffffff,cycle
1b8,561a6fc5e874,wrCache,L1: New data written to cache,a,ffffffff,cycle
1b8,561a6fc5e874,hitActn,L1: request is a hit,0,fffffffe,cycle
1b8,561a6fc5e874,hitActn,L1: request is a hit,0,19a7,cycle
